50,19.054160340469487,107.5277858690566,2868.21787092373
38.13961047216951,2655.3431272361436,1
42.62010365268477,686.8553999121925,9
86.41077082958628,353.6926802214968,3
18.975575292373374,2484.0988859186223,2
74.59613277132638,499.12241871169925,3
59.93424195862026,783.5491054146548,9
71.32327130323972,694.942952455454,8
106.86536224615757,1520.0134013350116,1
3.103367693992776,2804.253024832866,2
54.26051131033396,1743.0704247610693,1
54.7017280582717,1348.8212155003594,7
100.86120547271905,591.7555376164858,8
64.89737179175584,1635.525043136958,3
72.13315972269282,498.54948527554603,6
1.0678750380477635,1378.295450223837,8
21.94942044862789,2142.7420206806146,5
77.10203367073754,278.66851451871753,8
92.39657342618023,1139.6049237154266,6
62.660449631317015,2724.9458612954113,7
102.7854415472393,2537.0709842510123,10
15.42256395782202,1506.7841562214599,6
20.386004235735363,163.19319414374436,10
99.2108299456448,1897.9972047818933,9
10.00860215390863,1034.0778645552423,9
21.049928881603343,1782.8889025474543,1
105.91287265489977,161.20266434230697,1
61.21592193415411,339.55074619279816,4
104.77666454052303,2454.2157317723986,5
0.5145167403728268,1608.8446645008073,3
22.799409724065995,1042.3678534460275,3
93.78126653593812,1523.0559072019723,9
21.41741486622106,2351.2794614157783,8
67.62809263765764,1976.2855964469602,7
99.75662448279847,1980.114150734314,10
40.691364743916765,595.1851986137208,9
68.42790048038842,452.529926609267,9
55.43694288776873,763.2486644423964,8
22.01604503340708,899.0503047171536,2
89.44075219120161,1975.777375869184,8
60.94736634933951,799.9909480208669,2
83.84944393874046,2713.1214641534816,5
74.343667889837,1353.9481167903334,6
105.13083789415349,1996.2941430860103,4
71.96608856466254,1794.356809188842,1
29.539804404310022,120.729500090711,1
89.28847507369771,1001.5092056090292,8
52.85676493845744,1074.1976579561276,2
40.50833717633999,1673.9285096902306,10
63.276238680265514,2139.5859509391858,3
63.33004074429762,2778.6603969712387,1
